"","ISO","name","region","AES","EGIDS","L1_pop","L1_pop_prop","island","documentation","area","bordering_language_richness","bordering_language_richness_perkm","bordering_language_evenness","language_richness","threatened_languages","threatened_prop_languages","language_evenness","official_status","language_of_education","minority_education","education_spending","years_of_schooling","GDPpc","life_expectancy_60","urban_change","roads","pop_density","human_footprint","cropland","pop_density_change","footprint_change","cropland_change","pasture","pasture_change","built","built_change","GINI","growing_season","temperature","temperature_seasonality","rainfall_seasonality","threatened_species","threatened_prop_species","waterways","roughness","altitude_range","world_language","Arabic","Malay","English","French","Hindustani","Mandarin","Portuguese","Russian","Spanish","Western_Africa","Oceania","Europe","Southern_Asia","South_America","Northern_America","Africa","South.Eastern_Asia","Arab","Asia","Central_America","Australia_and_New_Zealand","poly_definite","pol_borderline","isolates","family_id","vehicularity","mono_family","isolate_or_mono","small_family","family_sizes","isolate_OR_small_family","poly","Macroarea","islands11km"
"1523","eiv","Askopan","Oceania","not endangered","5",1200,41.56947563,1,"little or none",528.2109417,6,0.058278758,0.816727363,15,3,0.2,0.747651354,0,0,1,2.01,4,1928.29268,16.84059019,9.377,0.086573088,26.87645356,9.76594102,0.730526316,25.94587689,9.446995435,0.726477733,0,0,0,0,47.8,366,298.5595986,36.39470879,10.18495544,7,0.112903226,0.005423766,6.399749279,520.0935974,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"nort2933",FALSE,FALSE,FALSE,FALSE,4,FALSE,"All Languages","Papunesia",TRUE
"1524","eja","Ejamat","Western Africa","threatened","6a",8230,92.12437375,0,"little or none",575.136721,3,0.023610315,0.870978266,17,3,0.176470588,0.416737534,0,0,0,2.672523336,2.564684155,683.3014668,15.33460602,28.35527345,0.230543068,44.25952972,7.293121374,0.016,42.15516689,6.854301289,0.007538462,0,0,0,0,41.68792025,144,299.1553878,104.5359182,148.0249817,7,0.048275862,0.035276776,2.920206865,32.27769279,1,0,0,0,0.176579224,0,0,0.823420776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"atla1278",FALSE,FALSE,FALSE,FALSE,1301,FALSE,"All Languages","Africa",FALSE
"1525","eka","Ekajuk","Western Africa","not endangered","6a",63000,279.4040689,0,"basic",428.7380103,6,0.051307831,0.777401779,26,0,0,0,0,0,0,3.06,5.2,2292.445156,13.68090624,34.109,0.371117329,247.1770721,12.06310534,0,237.6953573,11.36559541,-0.007521368,0,0,0,0,41.9,227.5,300.0153198,116.5964552,73.4308003,10,0.0625,0.059761505,5.333243728,727.786972,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"atla1278",FALSE,FALSE,FALSE,FALSE,1301,FALSE,"All Languages","Africa",FALSE
"1526","eke","Ekit","Western Africa","threatened","6a",200000,209.1433347,0,"little or none",287.7329308,6,0.077371169,0.414471234,18,1,0.055555556,0.259682021,0,0,0,3.06,5.2,2292.445156,13.68090624,34.109,0.607315825,1134.237661,22.97065841,0.072,1094.474096,21.63474226,0.04,0,0,0.336,0.321866667,41.9,296,299.6819246,83.71290894,65.72574615,16,0.070960242,0.097440104,5.603181601,423.7205048,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"atla1278",FALSE,FALSE,FALSE,FALSE,1301,FALSE,"All Languages","Africa",FALSE
"1527","ekg","Ekari","South-Eastern Asia","not endangered","5",100000,2663.667544,0,"detailed",12236.49255,8,0.013287587,0.662381981,6,2,0.333333333,0.056905536,0,0,0,3.238724947,7.6,3122.362815,16.5115696,40.073,0.096690991,51.01757772,4.565403935,0.102350515,50.49981127,4.360916711,0.100643933,0.000206,0.000193,0,0,45.6,366,292.3922527,69.47549222,12.61826822,3,0.025661456,0,7.059056282,1554.899414,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,"nucl1709",FALSE,FALSE,FALSE,FALSE,307,FALSE,"All Languages","Papunesia",FALSE
"1528","eki","Eki","Western Africa","not endangered","6a",5000,8.719383572,0,"little or none",79.64455538,4,0.118806551,0.395520887,30,6,0.2,0.232355033,0,0,0,3.06,5.2,2292.445156,13.68090624,34.109,0.491821765,267.8270935,11.53459649,0,257.5532438,10.85868421,-0.002051282,0,0,0,0,41.9,296,299.554285,92.50122375,64.1501915,16,0.070960242,0.06238253,4.67139864,370.4517517,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"atla1278",FALSE,FALSE,FALSE,FALSE,1301,FALSE,"All Languages","Africa",FALSE
"1529","ekk","Estonian","Europe","not endangered","1",1040000,92175.52911,0,"detailed",45437.99628,5,0.001512768,0.118915455,2,0,0,0,0,0,0.998481158,5.107467852,12.49269816,16452.32376,21.42685931,11.2585812,0.278925587,28.19118844,8.826105492,0.218666667,26.27943041,8.385930209,0.216703012,0,0,0.033941748,0.033216828,33.02132153,179.6666667,278.5904279,828.6896972,33.14679553,1,0.014803759,5.75e-07,4.039903164,122.3595352,0.007301842,0,0,0,0,0,0,0,0.007301842,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"ural1272",TRUE,FALSE,FALSE,FALSE,38,FALSE,"All Languages","Eurasia",FALSE
"1530","ekm","Elip","Africa","not endangered","5",6400,150.7240849,0,"basic",458.0805968,7,0.073475302,0.781576803,21,9,0.428571429,0,0,0,0,2.768019915,5.3,1286.515572,16.68520433,41.84,0.275921634,32.46715472,7.673572713,0.193684211,30.80942318,7.157857114,0.162267206,0,0,0,0,43.1,290,298.5828827,102.756572,68.12979334,16.5,0.064714086,0.075485584,5.513936996,786.6901398,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,"atla1278",FALSE,FALSE,FALSE,FALSE,1301,FALSE,"All Languages","Africa",FALSE
"1531","eko","Koti","Africa","not endangered","6a",77000,821.5648196,0,"detailed",657.4229103,3,0.009344054,0.387689926,3,0,0,0.387689926,0,0,0,5.252820015,3.2,471.1816926,16.77926346,28.587,0.24876006,211.9085708,10.05332702,0.018181818,203.3000619,9.360221353,0.003916084,0.360909091,0.339886364,0,0,44,201,299.0447334,215.3580546,86.09908346,3,0.026086957,0.013412379,4.613827229,271.7741013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,"atla1278",FALSE,FALSE,FALSE,FALSE,1301,FALSE,"All Languages","Africa",FALSE
"1532","ekp","Ekpeye","Western Africa","not endangered","6a",30000,56.43363333,0,"detailed",744.1709189,8,0.065757382,0.663127274,23,0,0,0.224955249,0,0,0,3.06,5.2,2292.445156,13.68090624,34.109,0.336308319,780.337481,21.81446531,0,752.5809737,20.15262373,0,0,0,0.37375,0.324166667,41.9,292,299.5586047,90.7544863,65.0343508,10,0.064516129,0.113848479,3.472975969,168.0540466,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"atla1278",FALSE,FALSE,FALSE,FALSE,1301,FALSE,"All Languages","Africa",FALSE
"1533","ekr","Yace","Western Africa","not endangered","6a",50000,201.0587999,0,"little or none",188.5463124,3,0.0501852,0.402370105,18,0,0,0.576039977,0,0,0,3.06,5.2,2292.445156,13.68090624,34.109,0.337743626,206.951515,11.44728817,0.16,199.1150408,10.84599933,0.16,0.223333333,0.207361111,0,0,41.9,227.5,300.0449609,123.8007498,78.04307556,10,0.0625,0.014013203,5.125546932,604.9888153,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"atla1278",FALSE,FALSE,FALSE,FALSE,1301,FALSE,"All Languages","Africa",FALSE
"1534","eky","Eastern Kayah","South-Eastern Asia","not endangered","6a",26000,1853.03632,0,"detailed",4280.805831,6,0.010489191,0.671662407,8,2,0.25,0.549177967,0,0,0.921991134,1.033257645,4.365230145,1298.676464,17.14361808,12.53385942,0.199478777,3.953061469,5.228099532,0.093785311,3.694782862,4.993196488,0.093089961,0,0,0.00180791,0.001792844,33.86946472,244,297.5233185,264.1368397,85.80107887,35,0.151515152,0,6.001437902,854.3030243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,"sino1245",FALSE,FALSE,FALSE,FALSE,389,FALSE,"All Languages","Eurasia",FALSE
"1535","ele","Elepi","Oceania","shifting","6a",330,18.15309809,0,"little or none",12.43254945,2,0.117753819,0.74248757,17,9,0.529411765,0,0,0,1,2.01,4,1928.29268,16.84059019,9.377,0.124346017,42.1527076,8.205650215,0.64,40.3033721,8.035297075,0.64,0,0,0,0,47.8,366,299.1720642,16.45964813,26.99615288,4,0.037819998,0.006422289,5.36567688,753.1196289,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"nucl1708",FALSE,FALSE,FALSE,FALSE,54,FALSE,"All Languages","Papunesia",FALSE
"1536","elh","El Hugeirat","Arab","moribund","8a",50,3.128756809,0,"little or none",681.8249264,1,0.010569817,0,3,1,0.333333333,0.013525398,0,0,0,2.082225025,3.1,1443.091356,17.76118621,23.624,0.502042089,16.36317632,10.44946426,0.042962963,15.50132886,9.8644283,0.042962963,0.465185185,0.434768519,0,0,36.1,73.5,300.7197183,254.2532454,127.4544318,3,0.049180328,0,4.087134123,194.3443298,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,"nubi1251",FALSE,FALSE,FALSE,FALSE,10,FALSE,"All Languages","Africa",FALSE
"1537","eli","Nding","Arab","shifting","6b",0,0,0,"basic",652.8716936,0,0,0,5,2,0.4,0.083648159,0,0,0,2.082225025,3.1,1443.091356,17.76118621,23.624,0.153304699,5.616375379,7.817057581,0.155384615,5.251646265,7.369645329,0.155384615,0.619230769,0.573822115,0,0,36.1,133,300.6329753,163.0635579,106.8403966,4,0.043524542,0,3.221096754,174.4994125,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,"narr1279",FALSE,FALSE,FALSE,FALSE,8,FALSE,"All Languages","Africa",FALSE
"1538","elk","Elkei","Oceania","shifting","6a",1640,123.3108233,0,"little or none",110.0078935,5,0.092423097,0.707482356,61,16,0.262295082,0.81535575,0,0,1,2.01,4,1928.29268,16.84059019,9.377,0.076796843,15.38579699,6.29358053,0.36,14.70579262,6.057731747,0.36,0,0,0,0,47.8,366,297.2201687,25.49897041,26.92305222,7.5,0.06193209,2.09e-06,5.861983538,798.9605103,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"nucl1708",FALSE,FALSE,FALSE,FALSE,54,FALSE,"All Languages","Papunesia",FALSE
"1539","ell","Modern Greek","Europe","moribund","1",11846920,222317.7023,0,"detailed",186727.4195,24,0.001518991,0.535914379,1,1,1,0,1,1,0.020747586,4.159197699,9.461853514,22698.38355,22.8786889,28.00795945,0.371921653,139.0656188,12.64918092,0.377210012,131.0570551,11.84770548,0.341153377,0.007080281,0.006542086,0.059206349,0.056170533,34.78575314,190.75,286.5556932,686.7090089,50.58982765,4.285714286,0.054961873,0.010182554,6.503797054,690.2717896,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"indo1319",TRUE,FALSE,FALSE,FALSE,395,FALSE,"All Languages","Eurasia",FALSE
"1540","elm","Eleme","Western Africa","not endangered","5",58000,51.14667818,0,"detailed",82.68834238,3,0.086256066,0.080995699,18,1,0.055555556,0.306732915,0,0,0,3.06,5.2,2292.445156,13.68090624,34.109,0.505987133,1737.252541,17.06549272,0.026666667,1675.458684,16.09889942,0.026666667,0,0,0,0,41.9,296,299.7372101,88.80043945,62.75932617,8,0.047058824,0.061185787,4.263822079,269.6792212,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"atla1278",FALSE,FALSE,FALSE,FALSE,1301,FALSE,"All Languages","Africa",FALSE
"1541","elo","El Molo","Africa","extinct","8b",8,2.531138199,0,"basic",27370.44707,0,0,0,4,0,0,0.518478971,0,0,0,5.46399498,6.1,951.6879611,18.37216881,19.2,0.132300164,5.315005152,2.16703835,0.000914,5.114878564,2.05238281,0.000677,0.047476636,0.0445723,0,0,44.2,103,300.3406057,86.12465067,81.30762249,11,0.078033218,0.003877664,6.05163455,876.3657227,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,"afro1255",FALSE,FALSE,FALSE,FALSE,295,FALSE,"All Languages","Africa",FALSE
"1542","elu","Elu","Oceania","shifting","6a",220,8.727547918,1,"little or none",13.00724638,2,0.128349837,0.522559375,21,1,0.047619048,0.883165971,0,0,1,2.01,4,1928.29268,16.84059019,9.377,0.069195084,NA,6.84984417,0.24,NA,6.526728907,0.24,0,0,0,0,47.8,366,300.3132557,15.5151186,9.076059341,1,0.020408163,0.05062313,4.823676586,71.9605484,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"aust1307",FALSE,FALSE,FALSE,FALSE,1149,FALSE,"All Languages","Papunesia",TRUE
"1543","ema","Emai-Iuleha-Ora","Western Africa","not endangered","4",100000,367.6323035,0,"detailed",770.499034,9,0.068207299,0.138788492,29,1,0.034482759,0.18732752,0,0,0,3.06,5.2,2292.445156,13.68090624,34.109,0.327052759,173.0306541,8.774596897,0,166.3648332,8.281829751,0,0,0,0,0,41.9,239,298.8350985,127.3629103,69.83888132,7.5,0.045368798,0,5.167666912,351.4570923,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"atla1278",FALSE,FALSE,FALSE,FALSE,1301,FALSE,"All Languages","Africa",FALSE
"1544","emb","Embaloh","South-Eastern Asia","not endangered","5",10000,1151.05282,0,"basic",2193.082167,4,0.010371094,0.490702771,7,1,0.142857143,0.175129528,0,0,0,3.238724947,7.6,3122.362815,16.5115696,40.073,0,8.904165583,3.269722802,0.174545455,8.503188574,3.176393232,0.172097902,0,0,0,0,45.6,366,299.4761329,34.099485,18.96573186,32.33333333,0.157033691,0.098600883,5.430763721,497.4588013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,"aust1307",FALSE,FALSE,FALSE,FALSE,1149,FALSE,"All Languages","Papunesia",FALSE
"1545","eme","Teko","Europe","shifting","6b",400,760.4444795,0,"detailed",513.7525898,3,0.022987702,0.533980555,4,1,0.25,0.423246423,0,0,1,5.503847207,10.80392395,40562.49854,25.08149297,18.82529581,0.026809911,0.565864761,0.824307986,0,0.555125888,0.811548613,0,0,0,0,0,29.80592132,348,298.7555129,51.6606343,48.96450147,9.5,0.034590778,0.031188372,4.118048906,161.475174,1,0,0,0,0.975980987,0,0,0.024019013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,"tupi1275",FALSE,FALSE,FALSE,FALSE,65,FALSE,"Borderline","South America",FALSE
"1546","emg","Eastern Meohang","Southern Asia","moribund","6b",0,0,0,"basic",51.01331308,4,0.122566226,0.01275275,30,19,0.633333333,0,0,0,0,3.703589916,3.3,592.4010975,17.26859835,15.856,0.210519394,43.74965683,8.621991692,0.06,40.8160481,7.779367208,-3.47e-18,0,0,0,0,37.15,128,290.7633804,411.8863729,96.80027262,14,0.090909091,0.049672301,6.084828138,2185.364502,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,"sino1245",FALSE,FALSE,FALSE,FALSE,389,FALSE,"Polysynthetic","Eurasia",FALSE
"1547","emi","Mussau-Emira","Oceania","shifting","5",3651,132.2334444,1,"detailed",388.6248803,0,0,0,0,0,0,0,0,0,1,2.01,4,1928.29268,16.84059019,9.377,0,27.61026165,4.306666667,0.186666667,26.43999232,4.119166667,0.186666667,0,0,0,0,47.8,366,300.2840889,20.37871027,13.84268951,0,0,0,4.551846027,112.4737612,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"aust1307",FALSE,FALSE,FALSE,FALSE,1149,FALSE,"All Languages","Papunesia",TRUE
"1548","emk","Eastern Maninkakan","Western Africa","not endangered","3",3498000,54158.53653,0,"detailed",90975.55397,13,0.006163783,0.647306378,0,0,0,0,0,0,0,2.528055701,1.680462884,680.9500573,15.07735939,26.32901431,0.108107853,36.16012507,6.183742848,0.111002179,35.04327615,5.895650123,0.111002179,0.103943355,0.096515182,0.000207,0.000203,37.50093118,203.6666667,299.3813214,201.0674913,107.3692573,5.125,0.037355292,0,3.881813407,140.8622475,1,0,0,0.00025,0.99975007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"mand1469",TRUE,FALSE,FALSE,FALSE,69,FALSE,"All Languages","Africa",FALSE
"1549","emn","Eman","Africa","shifting","6b",800,9.134282833,0,"little or none",35.17455342,5,0.168513068,0.791254439,41,11,0.268292683,0.416990968,0,0,0,2.768019915,5.3,1286.515572,16.68520433,41.84,0.188085553,27.88131042,8.32792592,0,26.70841003,7.787430551,0,0,0,0,-0.002666667,43.1,263,297.0491404,110.1826706,75.46163177,35,0.144179894,0.014323769,5.925098896,1106.72113,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,"atla1278",FALSE,FALSE,FALSE,FALSE,1301,FALSE,"All Languages","Africa",FALSE
"1550","emp","Northern Emberá","South America","threatened","5",72200,23986.73454,0,"detailed",26828.4987,8,0.003617528,0.001255479,1,0,0,0,0,0,1,4.17659187,7.876561444,6774.473351,22.02855162,32.15587455,0.050187917,11.07410051,4.323316516,0.130938776,10.62461382,4.124648757,0.126841444,0.005979592,0.005568878,0,0,49.17294547,345,299.2873241,35.0617805,42.2555962,12,0.047117517,0.077375578,6.238219738,1299.371582,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"choc1280",FALSE,FALSE,FALSE,FALSE,9,FALSE,"All Languages","South America",FALSE
"1551","ems","Pacific Gulf Yupik","Northern America","moribund","7",300,1086.410682,0,"detailed",27804.21047,2,0.000329,3.66e-06,1,0,0,0,0,0,1,5.194859982,13.2,49405.7673,23.27545261,12.062,0.046344709,0.386865355,0.559193269,0.000196,0.361106191,0.51832958,0.000196,0,0,0.002453988,0.001976278,37.4,133.6,274.7916945,696.2436081,36.08304111,2,0.044380234,0.021631081,6.474231561,1025.041768,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,TRUE,FALSE,"eski1264",FALSE,FALSE,FALSE,FALSE,11,FALSE,"Polysynthetic","North America",FALSE
"1552","emu","Eastern Muria","Southern Asia","not endangered","6a",200000,1476.928818,0,"little or none",4728.315868,7,0.021725718,0.249165989,6,0,0,0.233849807,0,0,1,3.42347002,5.4,1357.563719,17.73565852,15.676,0.291971217,135.8094955,14.70956215,0.868272251,129.3134029,14.06555483,0.849021345,0,0,0,0,46.45,182,297.7683132,392.2657592,120.6567813,12,0.142857143,0.000375,5.391818047,587.0518646,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"drav1251",FALSE,FALSE,FALSE,FALSE,72,FALSE,"All Languages","Eurasia",FALSE
"1553","emw","Emplawas","South-Eastern Asia","shifting","8b",250,13.87980467,1,"little or none",23.85323733,2,0.107977168,0.702646921,10,9,0.9,0.851475167,0,0,0,3.238724947,7.6,3122.362815,16.5115696,40.073,0.075956099,18.01178086,10.1351488,0.87,17.13003038,9.880920749,0.87,0,0,0,0,45.6,263,299.2646698,106.6594772,73.16864014,1,0.04,0,3.995591462,64.12904263,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,"aust1307",FALSE,FALSE,FALSE,FALSE,1149,FALSE,"All Languages","Papunesia",TRUE
"1554","ena","Apali","Oceania","not endangered","5",980,51.39145925,0,"basic",599.462562,4,0.039167185,0.806956671,51,15,0.294117647,0,0,0,1,2.01,4,1928.29268,16.84059019,9.377,0.014217923,12.09239333,9.66846785,0.946086957,11.71360871,9.478101654,0.946086957,0,0,0,0,47.8,366,298.1267142,44.96321081,42.11818338,3.5,0.022477254,0.031106166,6.933227539,2487.246094,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"nucl1709",FALSE,FALSE,FALSE,FALSE,307,FALSE,"All Languages","Papunesia",FALSE
"1555","enb","Markweeta","Africa","shifting","5",180000,641.3789861,0,"detailed",2627.083373,6,0.023783634,0.813549722,8,1,0.125,0.855988152,0,0,0,5.46399498,6.1,951.6879611,18.37216881,19.2,0.496738027,285.8020847,14.87939973,0.477735849,276.5130783,14.14238536,0.466153846,0.009245283,0.008048349,0,0,44.2,255.5,290.7627541,67.62226625,50.54878497,12,0.049426657,0,6.39795804,1548.248291,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,"nilo1247",FALSE,FALSE,FALSE,FALSE,50,FALSE,"All Languages","Africa",FALSE
"1556","enc","En","South-Eastern Asia","shifting","6b",200,1.999597796,0,"basic",6.398133933,1,0.106943007,0,9,1,0.111111111,0.863239764,0,0,0,5.011980057,7.6,1317.890706,22.32118785,20.513,0.358930192,80.11605133,11.73872596,0.2,75.12393505,10.99338892,0.176410256,0,0,0,0,37.4,341,293.7751087,513.9720459,89.06398773,26,0.115044248,6.1e-05,5.901335478,905.8083649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,"taik1256",FALSE,FALSE,FALSE,FALSE,84,FALSE,"All Languages","Eurasia",FALSE
"1557","end","Ende","South-Eastern Asia","not endangered","6a",110000,845.6162784,0,"basic",662.2926992,2,0.01300559,0.907165768,9,0,0,0.803471675,0,0,0,3.238724947,7.6,3122.362815,16.5115696,40.073,0.133704583,131.993312,13.00961435,0.793684211,125.0138,12.54861871,0.790607287,0,0,0,0,45.6,190,298.764545,73.41367315,69.93575439,6,0.098659004,0.031143828,6.362447262,574.1831055,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,"aust1307",FALSE,FALSE,FALSE,FALSE,1149,FALSE,"All Languages","Papunesia",FALSE
"1558","enf","Forest Enets","Europe","moribund","8b",40,14.21617855,0,"detailed",2873.510972,2,0.004261356,0.000123,2,1,0.5,0.000123,0,0,1,3.820250034,11.5,11087.82105,18.69748701,20.561,0.043432422,0.039072365,0.864925226,0,0.036138424,0.81084547,0,0,0,0,0,35.4,77.25,262.6473244,1548.010368,27.9141841,1,0.032795699,0.049008211,4.486697912,285.5864944,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"ural1272",FALSE,FALSE,FALSE,FALSE,38,FALSE,"All Languages","Eurasia",FALSE
"1559","enh","Tundra Enets","Europe","nearly extinct","8b",40,949.2617588,0,"basic",2932.251077,2,0.005862361,0.001957913,1,1,1,0,0,0,1,3.820250034,11.5,11087.82105,18.69748701,20.561,0,0.042122422,0.076347227,0,0.038959452,0.072421481,0,0,0,0,0,35.4,75,262.4109656,1505.725453,26.9453686,2,0.089853465,0.014100349,4.076861699,123.2624029,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"ural1272",FALSE,FALSE,FALSE,FALSE,38,FALSE,"All Languages","Eurasia",FALSE
"1560","enn","Engenni","Western Africa","not endangered","6a",20000,43.40150014,0,"detailed",193.5066598,5,0.07239628,0.36652995,21,0,0,0.229081724,0,0,0,3.06,5.2,2292.445156,13.68090624,34.109,0.308485788,428.0658281,14.41091706,0,412.8395798,13.26731808,0,0,0,0.026666667,0.014666667,41.9,292,299.5521308,89.90196906,66.31795417,10,0.068229288,0.126413945,3.472975969,168.0540466,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"atla1278",FALSE,FALSE,FALSE,FALSE,1301,FALSE,"All Languages","Africa",FALSE
"1561","eno","Enggano","South-Eastern Asia","shifting","6b",1500,24.09101866,1,"basic",400.0588884,0,0,0,0,0,0,0,0,0,0,3.238724947,7.6,3122.362815,16.5115696,40.073,0.266554931,62.26386776,4.590217204,0.351111111,58.77378531,4.456939739,0.351111111,0,0,0,0,45.6,366,298.819414,36.64053883,24.71421219,2,0.060606061,0,3.636982381,587.7759399,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,"aust1307",FALSE,FALSE,FALSE,FALSE,1149,FALSE,"All Languages","Papunesia",TRUE
"1562","enq","Enga","Oceania","not endangered","5",230000,4255.278126,0,"basic",7284.87437,9,0.022575875,0.665551549,10,0,0,0.646330415,0,0,1,2.01,4,1928.29268,16.84059019,9.377,0.129628625,54.90748264,6.698300188,0.210102389,53.07162374,6.368359499,0.209167761,0,0,0,0,47.8,366,288.1181989,33.89326169,27.57170883,5,0.033783784,4.58e-09,6.990205526,2458.823486,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"nucl1709",FALSE,FALSE,FALSE,FALSE,307,FALSE,"All Languages","Papunesia",FALSE
"1563","enr","Emumu","South-Eastern Asia","shifting","6b",2000,252.7830355,0,"little or none",648.9513622,5,0.043182328,0.741638461,33,12,0.363636364,0.103168278,0,0,0.13984082,3.066899042,7.096573047,2955.383068,16.55758011,35.78044618,0.037602832,9.056341944,2.738802114,0.1408,8.899117928,2.669526982,0.1408,0,0,0,0,45.9076498,366,298.2834659,50.42728332,25.28626021,5,0.047429078,0,6.103123665,988.9312134,1,0,0.86015918,0.13984082,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,"pauw1244",FALSE,FALSE,FALSE,FALSE,5,FALSE,"All Languages","Papunesia",FALSE
"1564","enu","Enu","Asia","threatened","6b",30000,483.3462467,0,"detailed",1872.144801,0,0,0,11,6,0.545454545,0.605897106,0,0,1,3.66,7.3,4550.453596,19.57563486,41.757,0.298635755,59.29118951,11.0219931,0.089230769,55.6182509,10.34100315,0.080157791,0.474871795,0.446354167,0,0,42.7,281.5,292.1509067,377.7657394,83.94171243,34.66666667,0.143048623,0.060203648,6.192025185,782.0926819,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,"sino1245",FALSE,FALSE,FALSE,FALSE,389,FALSE,"All Languages","Eurasia",FALSE
