"LANG_ISO","area","L1_pop","Bordering_LR","IE","PC_Phoible","PC_Creanza","min_dist11k","min_dist25k","min_distCont","max_areakm2","in_Phoible","in_Creanza","macroarea","macroarea_Africa","macroarea_Australia","macroarea_Eurasia","macroarea_North America","macroarea_Papunesia","macroarea_South America","macroarea_NA"
"mcx",6293.46691088116,29000,11,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mcy",165.703221599571,890,5,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mcz",14.036265116185,470,0,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mda",769.752013211895,100000,8,FALSE,41,NA,0,0,0,NA,FALSE,TRUE,"Africa",1,0,0,0,0,0,0
"mdb",775.482138116844,700,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mdc",18.4916992671788,970,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mdd",13998.9298323835,51100,14,FALSE,38,32,0,0,0,NA,FALSE,FALSE,"Africa",1,0,0,0,0,0,0
"mde",25370.2354907321,296000,12,FALSE,29,32,0,0,0,NA,FALSE,FALSE,"Africa",1,0,0,0,0,0,0
"mdf",11583.4708630927,2030,1,FALSE,81,30,0,0,0,NA,FALSE,FALSE,"Eurasia",0,0,1,0,0,0,0
"mdg",13380.0594115469,10,0,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mdh",5198.56861706544,1100000,5,FALSE,NA,18,0,0,0,NA,TRUE,FALSE,"Papunesia",0,0,0,0,1,0,0
"mdi",9138.10697908106,60000,11,FALSE,NA,44,0,0,0,NA,TRUE,FALSE,"Africa",1,0,0,0,0,0,0
"mdj",29878.2792530868,620000,12,FALSE,47,49,0,0,0,NA,FALSE,FALSE,"Africa",1,0,0,0,0,0,0
"mdk",2472.45139359927,15000,5,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mdm",3003.1502417344,100000,5,FALSE,46,NA,0,0,0,NA,FALSE,TRUE,"Africa",1,0,0,0,0,0,0
"mdn",2237.75977828936,60000,3,FALSE,NA,26,0,0,0,NA,TRUE,FALSE,"Africa",1,0,0,0,0,0,0
"mdp",21227.9339317164,200000,14,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mdq",20273.555865835,100000,10,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mdr",1334.64345149044,475000,8,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mds",1656.99339939654,1350,7,FALSE,NA,21,0,0,0,NA,TRUE,FALSE,"Papunesia",0,0,0,0,1,0,0
"mdt",11709.6929500561,105900,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mdu",731.897037380124,27200,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mdv",97.4380534440279,5430,3,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"mdw",6826.17760575179,108000,5,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mdx",2122.95011903625,33900,3,FALSE,30,30,0,0,0,NA,FALSE,FALSE,"Africa",1,0,0,0,0,0,0
"mdy",1242.75918011949,95000,9,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mdz",1176.50711277337,260,1,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"South America",0,0,0,0,0,1,0
"mea",67.6857217297656,5200,5,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"meb",3106.10939387884,1570,5,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mec",2724.92577132396,57,3,FALSE,47,NA,0,0,0,NA,FALSE,TRUE,"Australia",0,1,0,0,0,0,0
"med",2192.87573948503,130000,10,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mee",2787.91477966495,8400,5,FALSE,NA,20,0,0,0,NA,TRUE,FALSE,"Papunesia",0,0,0,0,1,0,0
"mef",457.969384787604,6870,6,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"meg",144.44468922168,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"meh",255.78270156309,7340,3,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"mei",1521.5013197097,50000,1,FALSE,NA,28,0,0,0,NA,TRUE,FALSE,"Africa",1,0,0,0,0,0,0
"mej",6634.08270028536,14800,6,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mek",3186.99939253181,19000,6,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mel",1755.01569300587,113280,3,FALSE,NA,27,0,0,0,NA,TRUE,FALSE,"Papunesia",0,0,0,0,1,0,0
"mem",43174.3935719114,61,2,FALSE,24,NA,0,0,0,NA,FALSE,TRUE,"Australia",0,1,0,0,0,0,0
"men",28960.4611606222,1499700,9,FALSE,34,30,0,0,0,NA,FALSE,FALSE,"Africa",1,0,0,0,0,0,0
"meo",12843.0146912811,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"mep",17890.9956458285,210,5,FALSE,20,NA,0,0,0,NA,FALSE,TRUE,"Australia",0,1,0,0,0,0,0
"meq",47.5188529952429,10000,4,FALSE,44,NA,0,0,0,NA,FALSE,TRUE,"Africa",1,0,0,0,0,0,0
"mer",6234.0002739808,1660000,11,FALSE,27,NA,0,0,0,NA,FALSE,TRUE,"Africa",1,0,0,0,0,0,0
"mes",1617.47890874045,0,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"met",237.907271137461,580,5,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"meu",62.7311601294205,39000,7,FALSE,NA,21,0,0,0,NA,TRUE,FALSE,"Papunesia",0,0,0,0,1,0,0
"mev",6819.06242986693,390000,6,FALSE,39,NA,0,0,0,NA,FALSE,TRUE,"Africa",1,0,0,0,0,0,0
"mew",1761.63149137318,10000,5,FALSE,NA,29,0,0,0,NA,TRUE,FALSE,"Africa",1,0,0,0,0,0,0
"mey",1745426.14609162,3238190,18,FALSE,NA,35,0,0,0,NA,TRUE,FALSE,"Africa",1,0,0,0,0,0,0
"mez",489.883931260556,35,1,FALSE,NA,18,0,0,0,NA,TRUE,FALSE,"North America",0,0,0,1,0,0,0
"mfa",12132.3687927448,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"mfb",11096.6278357985,NA,NA,FALSE,NA,23,0,0,0,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,1
"mfc",7048.80920956744,36100,4,FALSE,31,34,0,0,0,NA,FALSE,FALSE,"Africa",1,0,0,0,0,0,0
"mfd",149.691767758399,23100,5,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mfe",1926.70603946224,NA,NA,TRUE,30,NA,864824.769610652,864824.769610652,1851307.22460545,1879.94222201966,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"mff",229.102288071706,3000,9,FALSE,44,NA,0,0,0,NA,FALSE,TRUE,"Africa",1,0,0,0,0,0,0
"mfg",331.34259075392,20000,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mfh",99.3634275550721,18000,6,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mfi",1802.81984602648,43500,13,FALSE,52,NA,0,0,0,NA,FALSE,TRUE,"Africa",1,0,0,0,0,0,0
"mfj",116.612344340188,11000,6,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mfk",119.174091460765,27500,7,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mfl",8946.62048528471,50,11,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mfm",8946.62048528471,166000,11,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mfn",1379.88659520826,100000,13,FALSE,37,34,0,0,0,NA,FALSE,FALSE,"Africa",1,0,0,0,0,0,0
"mfo",195.020548544358,65000,4,FALSE,94,31,0,0,0,NA,FALSE,FALSE,"Africa",1,0,0,0,0,0,0
"mfp",26.4144068215974,0,1,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mfq",1872.72735570395,190800,4,FALSE,NA,31,0,0,0,NA,TRUE,FALSE,"Africa",1,0,0,0,0,0,0
"mfr",548.103168532252,15,3,FALSE,24,18,0,0,0,NA,FALSE,FALSE,"Australia",0,1,0,0,0,0,0
"mfs",21412.9160571564,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"mft",7.1016128344927,200,0,TRUE,NA,NA,273605.765231849,273605.765231849,1037507.43810848,1932.47461462393,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mfu",72117.1863875038,222000,14,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mfv",5798.46257581026,310600,13,FALSE,NA,32,0,0,0,NA,TRUE,FALSE,"Africa",1,0,0,0,0,0,0
"mfw",129.224412018433,0,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mfx",803.796885821735,20200,3,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mfy",29330.0057294983,32900,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"mfz",6718.9898380097,50000,4,FALSE,45,NA,0,0,0,NA,FALSE,TRUE,"Africa",1,0,0,0,0,0,0
"mgb",2421.79414288281,42400,3,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mgc",4045.06486604852,50000,3,FALSE,54,NA,0,0,0,NA,FALSE,TRUE,"Africa",1,0,0,0,0,0,0
"mgd",6417.06086923205,70000,5,FALSE,38,35,0,0,0,NA,FALSE,FALSE,"Africa",1,0,0,0,0,0,0
"mge",2654.616479886,52200,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mgf",3025.36445739027,120,4,FALSE,NA,23,0,0,0,NA,TRUE,FALSE,"Papunesia",0,0,0,0,1,0,0
"mgg",5327.72754209291,45000,6,FALSE,38,NA,0,0,0,NA,FALSE,TRUE,"Africa",1,0,0,0,0,0,0
"mgh",65891.1178434067,1348000,9,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mgi",906.024988810823,50000,4,FALSE,48,NA,0,0,0,NA,FALSE,TRUE,"Africa",1,0,0,0,0,0,0
"mgj",146.777992699703,4000,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mgk",123.179603642086,850,6,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mgl",812.250600168481,5200,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mgm",2866.82532754634,131000,8,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mgn",500.786077233148,2750,3,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mgo",855.420377932081,87000,12,FALSE,83,NA,0,0,0,NA,FALSE,TRUE,"Africa",1,0,0,0,0,0,0
"mgp",5988.89790567383,533700,19,FALSE,NA,44,0,0,0,NA,TRUE,FALSE,"Eurasia",0,0,1,0,0,0,0
"mgq",638.458260705695,65000,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mgr",24974.0098151562,502000,6,FALSE,36,26,0,0,0,NA,FALSE,FALSE,"Africa",1,0,0,0,0,0,0
"mgs",1619.62078120606,22000,5,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mgt",36.4531854134984,340,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mgu",578.087193163112,8500,8,FALSE,NA,17,0,0,0,NA,TRUE,FALSE,"Papunesia",0,0,0,0,1,0,0
"mgv",3968.77726758504,150000,6,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mgw",5930.18487583334,72000,3,FALSE,23,NA,0,0,0,NA,FALSE,TRUE,"Africa",1,0,0,0,0,0,0
"mgx",917.632091322914,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"mgy",4713.18583601783,29000,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mgz",1492.12354689767,24000,3,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mha",212.346340302378,4040,1,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"mhb",1271.393903319,1000,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mhc",79.3338835984468,140,3,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"mhd",194.142800837057,NA,NA,FALSE,NA,25,0,0,0,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,1
"mhe",1663.61132031912,2990,5,FALSE,116,39,0,0,0,NA,FALSE,FALSE,"Eurasia",0,0,1,0,0,0,0
"mhf",90.9797379914671,200,0,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mhg",50.354909228161,1,2,TRUE,26,NA,2756.67734677032,2756.67734677032,2756.67734677032,337.467022290453,FALSE,TRUE,"Australia",0,1,0,0,0,0,0
"mhi",8728.68711830629,314000,6,FALSE,92,46,0,0,0,NA,FALSE,FALSE,"Africa",1,0,0,0,0,0,0
"mhj",60.7868873998523,NA,NA,FALSE,29,25,0,0,0,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1
"mhk",412.851795105322,50100,9,FALSE,33,NA,0,0,0,NA,FALSE,TRUE,"Africa",1,0,0,0,0,0,0
"mhl",204.617301970255,2390,7,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mhm",5221.21402080217,200000,3,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mhn",8911.00318799214,1900,3,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"mho",15179.9489178737,21430,6,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mhp",5607.24271068256,NA,NA,TRUE,NA,NA,2551.37310647144,2551.37310647144,1157665.74492069,5439.73646838497,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"mhq",144.44290709123,10,3,FALSE,NA,19,0,0,0,NA,TRUE,FALSE,"North America",0,0,0,1,0,0,0
"mhr",29020.5931151938,470000,4,FALSE,213,27,0,0,0,NA,FALSE,FALSE,"Eurasia",0,0,1,0,0,0,0
"mhs",7557.68642948801,33000,2,TRUE,NA,NA,67910.3590797416,67910.3590797416,979876.087038906,8526.42298585176,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mht",6537.13775484555,3000,9,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"South America",0,0,0,0,0,1,0
"mhu",1751.7208201196,34850,5,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"mhw",27362.2444108701,35100,13,FALSE,29,NA,0,0,0,NA,FALSE,TRUE,"Africa",1,0,0,0,0,0,0
"mhx",1209.98662723601,103500,11,FALSE,NA,35,0,0,0,NA,TRUE,FALSE,"Eurasia",0,0,1,0,0,0,0
"mhy",3941.45450176857,150000,7,FALSE,NA,22,0,0,0,NA,TRUE,FALSE,"Papunesia",0,0,0,0,1,0,0
"mhz",236.514094135258,700,3,FALSE,NA,16,0,0,0,NA,TRUE,FALSE,"Papunesia",0,0,0,0,1,0,0
"mia",82805.2700505387,2000,1,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"mib",107.825905757025,8300,5,FALSE,NA,29,0,0,0,NA,TRUE,FALSE,"North America",0,0,0,1,0,0,0
"mic",2198.14376077428,8270,2,FALSE,NA,17,0,0,0,NA,TRUE,FALSE,"North America",0,0,0,1,0,0,0
"mid",10560.8044180656,5500,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"mie",306.340055603534,6170,5,FALSE,NA,28,0,0,0,NA,TRUE,FALSE,"North America",0,0,0,1,0,0,0
"mif",247.12663218379,60000,7,FALSE,84,41,0,0,0,NA,FALSE,FALSE,"Africa",1,0,0,0,0,0,0
"mig",256.316012721509,6000,8,FALSE,57,30,0,0,0,NA,FALSE,FALSE,"North America",0,0,0,1,0,0,0
"mih",165.782893778756,10000,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"mii",69.6322258878499,1070,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"mij",44.345114496944,400,4,FALSE,36,NA,0,0,0,NA,FALSE,TRUE,"Africa",1,0,0,0,0,0,0
"mik",452.330017985776,190,1,FALSE,NA,21,0,0,0,NA,TRUE,FALSE,"North America",0,0,0,1,0,0,0
"mil",184.736610684544,5500,5,FALSE,NA,31,0,0,0,NA,TRUE,FALSE,"North America",0,0,0,1,0,0,0
"mim",320.198899514973,30000,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"min",39928.2203304866,NA,NA,FALSE,33,26,0,0,0,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1
"mio",308.255960272625,20000,6,FALSE,NA,26,0,0,0,NA,TRUE,FALSE,"North America",0,0,0,1,0,0,0
"mip",301.970631854609,10000,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"miq",16835.9128473094,183000,6,FALSE,NA,17,0,0,0,NA,TRUE,FALSE,"North America",0,0,0,1,0,0,0
"mir",185.344664826989,20000,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"mit",135.584636420012,3180,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"miu",51.7221737876534,460,1,FALSE,NA,20,0,0,0,NA,TRUE,FALSE,"North America",0,0,0,1,0,0,0
"miw",640.01115629077,800,5,FALSE,NA,16,0,0,0,NA,TRUE,FALSE,"Papunesia",0,0,0,0,1,0,0
"mix",260.36113637872,9170,5,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"miy",285.643209220842,11500,1,FALSE,NA,24,0,0,0,NA,TRUE,FALSE,"North America",0,0,0,1,0,0,0
"miz",49.3499923739582,2090,6,FALSE,NA,31,0,0,0,NA,TRUE,FALSE,"North America",0,0,0,1,0,0,0
"mjc",236.669062808156,7820,3,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"mjd",264.265686068684,3,1,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"mje",5033.45178116742,0,1,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mjg",4171.38953739405,152000,3,FALSE,94,38,0,0,0,NA,FALSE,FALSE,"Eurasia",0,0,1,0,0,0,0
"mjh",271.774607365485,6000,3,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mji",3975.66702843085,374500,20,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"mjj",39.3621098301373,25,3,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mjk",2.42592814005911,430,2,FALSE,NA,20,0,0,0,NA,TRUE,FALSE,"Papunesia",0,0,0,0,1,0,0
"mjl",3361.77505612001,900000,7,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"mjm",9.75390688236803,510,1,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mjn",83.0794911421835,570,1,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mjo",59.3402444561943,18600,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"mjp",158.851769107394,5850,1,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"mjq",2118.55286803469,0,0,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"mjr",243.046132368036,0,1,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"mjs",242.269150910084,6000,5,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mjt",1654.07348882779,61000,3,FALSE,68,30,0,0,0,NA,FALSE,FALSE,"Eurasia",0,0,1,0,0,0,0
"mju",324.661881200969,0,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"mjv",166.011841683649,7850,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"mjw",3658.91496603936,420000,6,FALSE,42,24,0,0,0,NA,FALSE,FALSE,"Eurasia",0,0,1,0,0,0,0
"mjx",427.875057898462,36000,11,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"mjy",35124.8457166199,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"mjz",179.113212389871,44800,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"mka",11.3003003862104,200,1,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mkb",365.197178522125,51000,5,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"mkc",52.4302940280177,520,6,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mkd",35091.0190730076,1341400,9,FALSE,64,31,0,0,0,NA,FALSE,FALSE,"Eurasia",0,0,1,0,0,0,0
"mke",238.822994176298,99500,3,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"mkf",92.2971179276938,30000,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mkg",106.240388359874,5000,2,FALSE,NA,36,0,0,0,NA,TRUE,FALSE,"Eurasia",0,0,1,0,0,0,0
"mki",44584.2655847836,148400,7,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"mkj",0.0465911505743861,1050,0,TRUE,NA,22,1470038.43989563,1470038.43989563,2714647.94953798,0.228879325091839,TRUE,FALSE,"Papunesia",0,0,0,0,1,0,0
"mkk",1457.01236996101,9500,6,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mkl",1059.23406890788,65500,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mkm",52.184064777568,1500,1,FALSE,46,NA,0,0,0,NA,FALSE,TRUE,"Eurasia",0,0,1,0,0,0,0
"mkn",890.032908742316,NA,NA,FALSE,25,NA,0,0,0,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"mko",87.6188078025589,3000,5,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mkp",479.210591351613,570,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mkq",2771.61602548882,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"mkr",113.432813749649,650,3,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mks",1187.92833805643,18700,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"mkt",47.2096703387797,100,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mku",17548.7322294997,210000,9,FALSE,NA,26,0,0,0,NA,TRUE,FALSE,"Africa",1,0,0,0,0,0,0
"mkv",5.24881360307336,250,0,TRUE,24,NA,611337.087531385,611337.087531385,1848561.3377384,6.73196231387556,FALSE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mkw",29118.824977114,1160000,11,FALSE,22,NA,0,0,0,NA,FALSE,TRUE,"Africa",1,0,0,0,0,0,0
"mkx",245.289668831974,26700,0,TRUE,NA,NA,9589.57877392158,9589.57877392158,1698993.92363971,250.426213589497,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mky",146.147881823003,20000,1,TRUE,84,NA,17249.5292022009,17249.5292022009,1325616.267413,86.5611001026991,FALSE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mkz",2988.21853827871,102000,6,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"mla",163.243509786204,4000,0,TRUE,21,22,580059.782232737,580059.782232737,1819229.05843106,186.352007497102,FALSE,FALSE,"Papunesia",0,0,0,0,1,0,0
"mlb",71.1567864672397,100,3,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"mlc",1511.02564716339,169000,5,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"mld",2984.07863568515,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"mle",195.330496402923,2110,3,FALSE,NA,19,0,0,0,NA,TRUE,FALSE,"Papunesia",0,0,0,0,1,0,0
